engine	case	quantity	status	value	note
oracle-corr	water@25.0C	psat_kpa	ok	3.1699293389e+00	thermo.VaporPressure method=IAPWS_PSAT
oracle-corr	water@25.0C	rho_liq_mol_m3	ok	5.5344575602e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	water@25.0C	dhvap_kj_mol	ok	4.3987446056e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	water@50.0C	psat_kpa	ok	1.2351945838e+01	thermo.VaporPressure method=IAPWS_PSAT
oracle-corr	water@50.0C	rho_liq_mol_m3	ok	5.4844298503e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	water@50.0C	dhvap_kj_mol	ok	4.2911418734e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	water@75.0C	psat_kpa	ok	3.8595395847e+01	thermo.VaporPressure method=IAPWS_PSAT
oracle-corr	water@75.0C	rho_liq_mol_m3	ok	5.4112067412e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	water@75.0C	dhvap_kj_mol	ok	4.1805736899e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	water@100.0C	psat_kpa	ok	1.0141799666e+02	thermo.VaporPressure method=IAPWS_PSAT
oracle-corr	water@100.0C	rho_liq_mol_m3	ok	5.3196677148e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	water@100.0C	dhvap_kj_mol	ok	4.0649721827e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	water	tboil_c	ok	9.9974295848e+01	chemicals.Tb (experimental normal boiling point)
oracle-corr	water	tcrit_k	ok	6.4709600000e+02	chemicals.Tc (experimental)
oracle-corr	water	pcrit_kpa	ok	2.2064000000e+04	chemicals.Pc (experimental)
oracle-corr	methanol@25.0C	psat_kpa	ok	1.6981497124e+01	thermo.VaporPressure method=HEOS_FIT
oracle-corr	methanol@25.0C	rho_liq_mol_m3	ok	2.4540340077e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	methanol@25.0C	dhvap_kj_mol	ok	3.7457193574e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	methanol@40.0C	psat_kpa	ok	3.5518028244e+01	thermo.VaporPressure method=HEOS_FIT
oracle-corr	methanol@40.0C	rho_liq_mol_m3	ok	2.4098573804e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	methanol@40.0C	dhvap_kj_mol	ok	3.6689338024e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	methanol@64.7C	psat_kpa	ok	1.0219682934e+02	thermo.VaporPressure method=HEOS_FIT
oracle-corr	methanol@64.7C	rho_liq_mol_m3	ok	2.3348922430e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	methanol@64.7C	dhvap_kj_mol	ok	3.5267134804e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	methanol	tboil_c	ok	6.4482383296e+01	chemicals.Tb (experimental normal boiling point)
oracle-corr	methanol	tcrit_k	ok	5.1338000000e+02	chemicals.Tc (experimental)
oracle-corr	methanol	pcrit_kpa	ok	8.2158500000e+03	chemicals.Pc (experimental)
oracle-corr	ethanol@25.0C	psat_kpa	ok	7.8853862992e+00	thermo.VaporPressure method=HEOS_FIT
oracle-corr	ethanol@25.0C	rho_liq_mol_m3	ok	1.7042745369e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	ethanol@25.0C	dhvap_kj_mol	ok	4.2413437042e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	ethanol@50.0C	psat_kpa	ok	2.9408513241e+01	thermo.VaporPressure method=HEOS_FIT
oracle-corr	ethanol@50.0C	rho_liq_mol_m3	ok	1.6566428263e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	ethanol@50.0C	dhvap_kj_mol	ok	4.1048110954e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	ethanol@78.4C	psat_kpa	ok	1.0124100623e+02	thermo.VaporPressure method=HEOS_FIT
oracle-corr	ethanol@78.4C	rho_liq_mol_m3	ok	1.5985803468e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	ethanol@78.4C	dhvap_kj_mol	ok	3.9141820466e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	ethanol	tboil_c	ok	7.8420441659e+01	chemicals.Tb (experimental normal boiling point)
oracle-corr	ethanol	tcrit_k	ok	5.1471000000e+02	chemicals.Tc (experimental)
oracle-corr	ethanol	pcrit_kpa	ok	6.2680000000e+03	chemicals.Pc (experimental)
oracle-corr	propan-1-ol@25.0C	psat_kpa	ok	2.7990988122e+00	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	propan-1-ol@25.0C	rho_liq_mol_m3	ok	1.3303874112e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	propan-1-ol@25.0C	dhvap_kj_mol	ok	4.7937076286e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	propan-1-ol@60.0C	psat_kpa	ok	2.0311916982e+01	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	propan-1-ol@60.0C	rho_liq_mol_m3	ok	1.2783131030e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	propan-1-ol@60.0C	dhvap_kj_mol	ok	4.5061946799e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	propan-1-ol@97.0C	psat_kpa	ok	1.0089975213e+02	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	propan-1-ol@97.0C	rho_liq_mol_m3	ok	1.2179722070e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	propan-1-ol@97.0C	dhvap_kj_mol	ok	4.1608393288e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	propan-1-ol	tboil_c	ok	9.7040000000e+01	chemicals.Tb (experimental normal boiling point)
oracle-corr	propan-1-ol	tcrit_k	ok	5.3680000000e+02	chemicals.Tc (experimental)
oracle-corr	propan-1-ol	pcrit_kpa	ok	5.1690000000e+03	chemicals.Pc (experimental)
oracle-corr	propan-2-ol@25.0C	psat_kpa	ok	5.7798736273e+00	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	propan-2-ol@25.0C	rho_liq_mol_m3	ok	1.3009938665e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	propan-2-ol@25.0C	dhvap_kj_mol	ok	4.5768641717e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	propan-2-ol@60.0C	psat_kpa	ok	3.8655303793e+01	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	propan-2-ol@60.0C	rho_liq_mol_m3	ok	1.2412707089e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	propan-2-ol@60.0C	dhvap_kj_mol	ok	4.2347412673e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	propan-2-ol@82.4C	psat_kpa	ok	1.0214917301e+02	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	propan-2-ol@82.4C	rho_liq_mol_m3	ok	1.1998543501e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	propan-2-ol@82.4C	dhvap_kj_mol	ok	3.9933871351e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	propan-2-ol	tboil_c	ok	8.2210000000e+01	chemicals.Tb (experimental normal boiling point)
oracle-corr	propan-2-ol	tcrit_k	ok	5.0830000000e+02	chemicals.Tc (experimental)
oracle-corr	propan-2-ol	pcrit_kpa	ok	4.7640000000e+03	chemicals.Pc (experimental)
oracle-corr	acetone@0.0C	psat_kpa	ok	9.2991295838e+00	thermo.VaporPressure method=HEOS_FIT
oracle-corr	acetone@0.0C	rho_liq_mol_m3	ok	1.3984016299e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	acetone@0.0C	dhvap_kj_mol	ok	3.2458479105e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	acetone@25.0C	psat_kpa	ok	3.0727143693e+01	thermo.VaporPressure method=HEOS_FIT
oracle-corr	acetone@25.0C	rho_liq_mol_m3	ok	1.3510903267e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	acetone@25.0C	dhvap_kj_mol	ok	3.1025372528e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	acetone@56.0C	psat_kpa	ok	1.0106570242e+02	thermo.VaporPressure method=HEOS_FIT
oracle-corr	acetone@56.0C	rho_liq_mol_m3	ok	1.2896995402e+04	thermo.VolumeLiquid method=HEOS_FIT
oracle-corr	acetone@56.0C	dhvap_kj_mol	ok	2.9127118141e+01	thermo.EnthalpyVaporization method=HEOS_FIT
oracle-corr	acetone	tboil_c	ok	5.6074922705e+01	chemicals.Tb (experimental normal boiling point)
oracle-corr	acetone	tcrit_k	ok	5.0810000000e+02	chemicals.Tc (experimental)
oracle-corr	acetone	pcrit_kpa	ok	4.6924000000e+03	chemicals.Pc (experimental)
oracle-corr	butanone@25.0C	psat_kpa	ok	1.2090943789e+01	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	butanone@25.0C	rho_liq_mol_m3	ok	1.1087256490e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	butanone@25.0C	dhvap_kj_mol	ok	3.4624499652e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	butanone@50.0C	psat_kpa	ok	3.5523729321e+01	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	butanone@50.0C	rho_liq_mol_m3	ok	1.0699531635e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	butanone@50.0C	dhvap_kj_mol	ok	3.3283108568e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	butanone@79.6C	psat_kpa	ok	1.0126714846e+02	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	butanone@79.6C	rho_liq_mol_m3	ok	1.0216778145e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	butanone@79.6C	dhvap_kj_mol	ok	3.1555836658e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	butanone	tboil_c	ok	7.9600000000e+01	chemicals.Tb (experimental normal boiling point)
oracle-corr	butanone	tcrit_k	ok	5.3670000000e+02	chemicals.Tc (experimental)
oracle-corr	butanone	pcrit_kpa	ok	4.2070000000e+03	chemicals.Pc (experimental)
oracle-corr	ethyl-ethanoate@25.0C	psat_kpa	ok	1.2614169514e+01	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	ethyl-ethanoate@25.0C	rho_liq_mol_m3	ok	1.0142615555e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	ethyl-ethanoate@25.0C	dhvap_kj_mol	ok	3.5661833455e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	ethyl-ethanoate@50.0C	psat_kpa	ok	3.7961109611e+01	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	ethyl-ethanoate@50.0C	rho_liq_mol_m3	ok	9.7992317938e+03	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	ethyl-ethanoate@50.0C	dhvap_kj_mol	ok	3.4083109120e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	ethyl-ethanoate@77.0C	psat_kpa	ok	1.0108295209e+02	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	ethyl-ethanoate@77.0C	rho_liq_mol_m3	ok	9.4066701611e+03	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	ethyl-ethanoate@77.0C	dhvap_kj_mol	ok	3.2235086651e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	ethyl-ethanoate	tboil_c	ok	7.7100000000e+01	chemicals.Tb (experimental normal boiling point)
oracle-corr	ethyl-ethanoate	tcrit_k	ok	5.2330000000e+02	chemicals.Tc (experimental)
oracle-corr	ethyl-ethanoate	pcrit_kpa	ok	3.8700000000e+03	chemicals.Pc (experimental)
oracle-corr	ethanoic-acid@25.0C	psat_kpa	ok	2.0817528026e+00	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	ethanoic-acid@25.0C	rho_liq_mol_m3	ok	1.7351663727e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	ethanoic-acid@25.0C	dhvap_kj_mol	ok	2.3420444718e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	ethanoic-acid@80.0C	psat_kpa	ok	2.7550295972e+01	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	ethanoic-acid@80.0C	rho_liq_mol_m3	ok	1.6377125550e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	ethanoic-acid@80.0C	dhvap_kj_mol	ok	2.3681526212e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	ethanoic-acid@118.0C	psat_kpa	ok	1.0175210830e+02	thermo.VaporPressure method=WAGNER_MCGARRY
oracle-corr	ethanoic-acid@118.0C	rho_liq_mol_m3	ok	1.5639890277e+04	thermo.VolumeLiquid method=DIPPR_PERRY_8E
oracle-corr	ethanoic-acid@118.0C	dhvap_kj_mol	ok	2.3921433887e+01	thermo.EnthalpyVaporization method=DIPPR_PERRY_8E
oracle-corr	ethanoic-acid	tboil_c	ok	1.1790000000e+02	chemicals.Tb (experimental normal boiling point)
oracle-corr	ethanoic-acid	tcrit_k	ok	5.9070000000e+02	chemicals.Tc (experimental)
oracle-corr	ethanoic-acid	pcrit_kpa	ok	5.7800000000e+03	chemicals.Pc (experimental)
oracle-corr	propane@-60.0C	psat_kpa	ok	4.2692805640e+01	thermo.VaporPressure method=HEOS_FIT
